,Unnamed: 0.1,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,Transit Signal,Tier2_SNR,Tier2 Transit S/N,cumulative transit [days],N cumulative transit [days]
214,200,200,Kepler-447 b,Kepler-447 b,1.203005398,19.50989566,38.2752261,1.142295743,7.844543866,15.8015836,Eclipse,1,8,16,0,0,0,1.0,-0.21,0.21,5493.0,-62.0,62.0,1.05,-0.19,0.19,268.041,-1.823,1.848,4.4,-0.1,0.1,Gaia DR2 2131587531660567296,10.879,11.211,10.806,12.52,12.3795,10.758,0,0.07,-0.05,0.05,[Fe/H],2.69,-1.16,2.02,G8 V,285.2685283,48.5598835,18.49481821,6.613298631,-6.277029209,1.65,0.59,-0.56,435.424917,152.5576352,-146.201067,1.37,0.48,-0.46,0,1,141.0,7.79430132,672.5444359,-1.82e-06,1.82e-06,946.2392136,11510197455.0,0.076991287,0.3,2.3,14266.45792,0.5,1,88.18208254,-0.32,0.24,0.123,-0.036,0.037,0,98.3,-11.0,1.1,4970.259778,,,0,4974.156929,18220.49987,0.33874,0.00283,-0.00283,1,2015,Ariel,60.61898268497268,12.97924075270152,4.658562284235245,0.0006889142674372,2.44179205444285,1.718764565263991,94.01986441406251,787.8069098663887
215,211,211,WASP-22 b,WASP-22 b,1.190812599,19.44912072,38.1725487,1.23962136,9.531639869,18.6632675,Eclipse,1,10,19,0,0,0,1.46,-0.63,0.63,6000.0,-100.0,100.0,1.24,-0.13,0.13,317.652,-5.447,5.638,4.5,-0.2,0.2,Gaia DR2 5086537022856406272,10.392,10.634,10.318,11.99,11.5821,10.312,0,-0.05,,,[Fe/H],3.0,-1.0,1.0,G1 V,52.8180374,-23.8197924,13.7870463,1.569257302,-1.569257302,1.23,0.14,-0.14,181.1621918,5.403082912,-5.085254506,0.57,0.017,-0.016,0,1,71.0,3.53269,709.8401725,-1e-05,1e-05,1372.852454,7704644731.0,0.051536085,0.3,2.3,11929.17313,0.13,1,89.2,-0.5,0.5,0.02,-0.01,0.01,0,27.0,-78.0,51.0,5532.72776,0.00022,-0.00022,0,5534.494105,12147.78736,1.0,0.04,-0.04,1,2010,Ariel,56.58103912296222,9.717649760025354,3.090989639333752,0.0007135633612281,2.4060840828876,1.7177365552153463,94.43407181440973,794.8484356722914
216,466,466,K2-406 b,K2-406 b,1.523577681,16.75498834,32.41500142,149.9231707,945.4238875,1853.745557,Transit,2,17,32,0,0,0,0.8,-0.25,0.34,5784.0,-138.0,138.0,0.96,-0.05,0.06,85.3751,-0.6151,0.6239,4.37,-0.15,0.15,Gaia DR2 6214868495365748096,8.163,8.431,8.033,9.465,9.49379,8.016,0,-0.038,-0.235,0.235,[Fe/H],,,,G4,230.8872242,-25.3706149,4.60689108,0.31385146,-0.291433499,0.411,0.028,-0.026,19.16505292,0.0,0.0,0.0603,0.0,0.0,1,0,0.0,22.549406,2159.753641,-0.001433,0.001377,693.946982,21694586634.0,0.145114292,0.3,2.3,17008.33961,0.544,1,89.04067932,,,0.0,,,0,,,,8010.3895,0.0025,-0.0023,0,8021.664203,0.0,,,,1,2022,Ariel,7.109838605579838,9.2072572594988,0.621370986480254,0.0002122284237908,0.1971365303461288,1.7162312132956834,95.02463916197918,804.888080580972
217,193,193,WASP-34 b,WASP-34 b,1.069338949,17.05486294,33.45566854,1.0,7.249989026,14.72136766,Eclipse,1,7,15,0,0,0,0.96,-0.45,0.45,5700.0,-100.0,100.0,0.91,-0.08,0.08,132.096,-0.846,0.857,4.5,-0.1,0.1,Gaia DR2 3537110833333561728,8.842,9.172,8.792,10.285,10.2046,8.715,0,-0.02,,,[Fe/H],7.8,-3.6,2.7,,165.3993679,-23.8609457,11.20898073,0.896718458,-0.896718458,1.0,0.08,-0.08,185.293961,9.534852198,-9.852680604,0.583,0.03,-0.031,0,1,72.0,4.31768,639.9099056,-5e-06,5e-06,1120.613765,7658705304.0,0.051228798,0.3,2.3,6371.529049,0.904,1,85.2,-0.2,0.2,0.04,-0.01,0.01,0,319.8,-18.6,23.2,4647.55434,0.00064,-0.00064,0,4649.71318,6050.805398,1.3,0.026,-0.026,1,2010,Ariel,101.96191786513526,15.037137269635782,5.040732562095552,0.0005682195648183,2.2583524733249507,1.7067696290523786,95.2458728095139,808.6490525890622
218,410,410,V1298 Tau d,V1298 Tau d,1.620674952,16.77358938,32.33336232,27.48840403,171.0155587,329.0383355,Transit,2,17,32,0,0,0,1.1,-0.05,0.05,4962.28,-45.05,87.77,1.34,-0.05,0.06,108.199,-0.696,0.704,4.25,-0.03,0.03,Gaia DR2 51886335968692480,8.191,8.687,8.094,10.115,10.0702,8.044,0,0.139,-0.031,0.031,[M/H],0.023,-0.004,0.004,K0,61.331654,20.1570318,6.411536978,0.448359229,-0.392314326,0.572,0.04,-0.035,33.6898111,0.0,0.0,0.106,0.0,0.0,1,0,0.0,12.4032,1729.810112,-0.0015,0.0015,814.10307,16195139976.0,0.108328695,0.3,2.3,19694.62464,0.29,1,89.04,-0.73,0.65,0.0,,,1,88.0,-69.0,69.0,7072.3913,0.003,-0.003,0,7078.5929,0.0,,,,1,2019,Ariel,12.447630515395163,8.356230616764869,0.9346738897745752,0.0001959582655047,0.4437225590896566,1.6973363854618808,95.92971394284723,820.9581929890622
219,122,122,WASP-1 b,WASP-1 b,1.25894922,20.56129583,40.34440614,1.0,3.249051881,6.423869346,Eclipse,1,3,6,0,0,0,1.24,-0.07,0.05,6110.0,-50.0,50.0,1.47,-0.03,0.02,393.072,-10.249,10.802,4.21,-0.03,0.05,Gaia DR2 2862548428079638912,10.364,10.586,10.276,11.308,11.5349,10.22,0,0.17,-0.05,0.05,[Fe/H],3.4,-0.6,1.2,F7 V,5.1669536,31.9899732,16.62291842,0.269015538,-0.381105345,1.483,0.024,-0.034,301.3013295,9.217023791,-8.899195385,0.948,0.029,-0.028,0,1,118.7,2.5199454,375.1849561,-5e-07,5e-07,1750.605587,5825045144.0,0.038963513,0.3,2.3,13509.35743,-3.11e-14,1,90.0,-1.3,1.3,0.0,,,0,91.1,-6.3,170.0,3912.5151,0.00027,-0.00027,0,3913.775073,0.0,1.055,0.012,-0.012,1,2007,Ariel,87.64595805481929,11.117896962761929,4.622198930346621,0.0006823077846206,4.632165273756306,1.6940812186207574,96.39878885361112,829.4015413828122
220,457,457,HR 858 d,HR 858 d,7.717792456,27.80626929,49.23581716,310.2769669,836.7854257,1465.382155,Transit,8,28,49,0,0,0,1.15,-0.08,0.07,6201.0,-50.0,50.0,1.31,-0.02,0.02,31.964,-0.072,0.0722,4.26,-0.04,0.03,Gaia DR2 5064574720469473792,5.225,5.473,5.149,6.38,6.25276,5.098,0,-0.14,-0.08,0.08,[Fe/H],,,,F6 V,42.9849779,-30.8140609,2.163333281,0.089671846,-0.078462865,0.193,0.008,-0.007,5.339517231,0.0,0.0,0.0168,0.0,0.0,1,0,0.0,11.23,2046.538129,-0.001,0.0011,1032.07259,15383332630.0,0.102898546,0.3,2.3,12925.937,0.729,1,87.43,-0.19,0.18,0.0,,,1,,,,8409.7328,0.002,-0.0018,0,8415.3478,0.0,0.0229,0.0015,-0.0015,2,2019,Ariel,7.526123658673162,11.632987816398774,0.4455982042101986,6.300019126168466e-05,0.2563886616353565,1.6926265644015597,96.84760611055557,837.4802520078122
221,569,569,TOI-270 d,TOI-270 d,1.321148994,14.60083488,28.92922222,7190.192747,50010.05407,131857.4738,Transit,1,15,29,0,0,0,0.39,-0.01,0.01,3506.0,-70.0,70.0,0.38,-0.01,0.01,22.4793,-0.01355,0.01355,4.87,-0.03,0.03,Gaia DR2 4781196115469953024,8.531,9.099,8.251,12.603,11.6306,8.13,0,-0.2,-0.12,0.12,[Fe/H],,,,M,68.4160804,-51.9573937,2.129706339,0.056044904,-0.056044904,0.19,0.005,-0.005,4.780139235,0.429068349,-0.429068349,0.01504,0.00135,-0.00135,0,1,2.56,11.379573,3716.344767,-1.3e-05,1.3e-05,398.9876882,10822730056.0,0.072392843,0.1,2.3,7903.45277,0.19,1,89.73,-0.16,0.16,0.032,-0.023,0.023,0,-6.0,-90.0,90.0,8389.68186,0.00059,-0.00059,0,8395.371646,0.0,0.2645,0.0078,-0.0078,2,2019,Ariel,2.354338837734169,10.745762653545858,0.7858130031199893,0.0002896881434408,0.0258858815226593,1.690780255729582,97.12203155395835,842.4199099890621
222,127,127,WASP-180 A b,WASP-180 A b,1.195938501,19.15935681,37.56025151,1.0,3.422579737,6.757207879,Eclipse,1,3,7,0,0,0,1.3,-0.1,0.1,6600.0,-200.0,200.0,1.19,-0.06,0.06,253.985,-3.316,3.404,4.42,-0.01,0.01,Gaia DR2 3070964117005132416,9.855,10.114,9.812,10.655,10.9134,9.768,0,0.1,-0.2,0.2,[Fe/H],1.2,-1.0,1.0,F7 V,123.3922465,-1.9827874,13.89913611,0.448359229,-0.448359229,1.24,0.04,-0.04,286.0455659,31.78284066,-31.78284066,0.9,0.1,-0.1,0,1,100.0,3.409264,396.1100731,-1e-06,1e-06,1526.261926,7238571229.0,0.048418537,0.3,2.3,11481.85544,0.29,1,88.1,-0.1,0.1,0.0,,,0,,,,7763.315,0.0001,-0.0001,0,7765.019632,0.0,1.23,0.02,-0.02,1,2019,Ariel,84.69164812009585,15.097177065360604,4.465947245122727,0.0005589452418946,3.856515856425749,1.6829546241353923,97.52070709006946,849.5960696390622
223,418,418,K2-121 b,K2-121 b,1.249957966,20.6027731,40.49068762,30.73877779,238.2997907,487.9714181,Transit,1,21,40,0,0,0,0.69,-0.03,0.03,4690.0,-41.0,43.0,0.67,-0.01,0.01,169.398,-1.048,1.061,4.63,-0.02,0.02,Gaia DR2 662078902422542336,10.742,11.309,10.616,13.229,12.9247,10.549,0,-0.16,-0.06,0.05,[Fe/H],,,,,126.9366624,17.5793267,7.52122607,0.224179615,-0.179343692,0.671,0.02,-0.016,44.17814852,0.0,0.0,0.139,0.0,0.0,1,0,0.0,5.1857539,1765.643248,-5e-07,6e-07,786.418736,7751557004.0,0.05184988,0.3,2.3,9000.642202,0.34,1,89.027,-0.538,0.568,0.22,-0.18389,0.194341,0,72.97,-104.5057,64.8569,7143.560581,7.8e-05,-7.6e-05,0,7146.153458,13795.98987,1.3112,0.0047,-0.0045,1,2017,Ariel,21.093694764844454,7.9628102982429585,1.621759917527367,0.0009321130246225,0.4880544373943638,1.6773487139185963,97.83322938875003,855.2214710153122
224,249,249,HATS-26 b,HATS-26 b,1.640085567,27.65243067,54.25392427,1.781482312,14.18604605,27.93718646,Eclipse,2,14,28,0,0,0,1.3,-0.06,0.11,6071.0,-81.0,81.0,2.04,-0.11,0.15,861.843,-23.847,25.218,3.94,-0.05,0.05,Gaia DR2 5656896924435896832,11.51,11.839,11.435,13.006,12.8431,11.393,0,-0.02,-0.05,0.05,[Fe/H],4.04,-0.94,0.62,F,144.9268593,-28.5856004,19.61571628,2.353885953,-2.353885953,1.75,0.21,-0.21,206.5884643,24.1549589,-24.1549589,0.65,0.076,-0.076,0,1,73.3,3.3023881,881.171208,-7.6e-06,7.6e-06,1857.795093,7086489876.0,0.04740127,0.3,2.3,18992.01034,0.33,1,86.2,-1.9,1.9,0.0,,,1,,,,6867.4232,0.0012,-0.0012,0,6869.074394,0.0,,,,1,2016,Ariel,41.08033610289258,5.474366492953834,2.3875621911947564,0.0009010519602184,2.9110402776652715,1.672067808666574,98.49267419222225,867.0914774778122
225,401,401,HATS-37 A b,HATS-37 A b,1.250397831,20.44653062,40.11923492,18.2691578,130.519558,259.8984536,Transit,1,20,40,0,0,0,0.84,-0.01,0.02,5326.0,-44.0,44.0,0.88,-0.01,0.02,211.896,-2.733,2.803,4.48,-0.02,0.02,Gaia DR2 6194574671813047424,10.038,10.528,9.947,12.341,11.9978,9.866,0,0.051,-0.029,0.029,[Fe/H],11.46,-1.45,0.79,,199.80183,-22.9868431,6.792642323,0.179343692,-0.179343692,0.606,0.016,-0.016,31.46501225,13.34879308,-13.34879308,0.099,0.042,-0.042,0,1,13.9,4.3315366,1645.769302,-4.1e-06,4.1e-06,1051.730281,7340952277.0,0.04910336,0.3,2.3,10556.81255,0.14,1,89.33,-0.45,0.45,0.0,,,0,,,,8006.80145,0.0005,-0.0005,0,8008.967218,0.0,,,,1,2020,Ariel,22.438767798380027,6.953229367836572,1.1412662164292535,0.0007473659053468,0.5994094424347378,1.6662328668011717,98.8592301835417,873.6894853215622
226,488,488,Kepler-105 b,Kepler-105 b,1.339760485,22.06107605,43.27586913,223.3737177,1725.563607,3391.195898,Transit,1,22,43,0,0,0,1.28,-0.19,0.12,6397.0,-95.0,95.0,1.58,-0.37,0.53,459.223,-5.391,5.517,4.15,-0.23,0.2,Gaia DR2 2130368310704421120,11.555,11.811,11.503,12.981,12.8025,11.43,0,-0.22,-0.48,0.47,[Fe/H],3.17,-0.6,0.6,,287.8872376,46.2761224,4.808652734,1.524421379,-1.524421379,0.429,0.136,-0.136,5.085254506,6.356568132,-4.131769286,0.016,0.02,-0.013,0,0,0.0,5.4122,2466.413363,-2e-05,2e-05,1464.989046,9799799591.0,0.065550499,0.3,2.3,13443.13227,0.64,1,85.94,-3.88,1.87,0.47,-0.47,0.05,0,272.16,-272.16,16.04,4966.1424,,,0,4968.8485,4850.999583,0.06,0.0006,-0.0006,1,2013,Ariel,2.5527069079347657,2.2423428070144724,0.2142034066143739,0.0007088978630393,0.1913548659470214,1.6630302487243702,99.32600560958336,882.0914429903122
227,439,439,HR 858 c,HR 858 c,6.942042366,28.2058568,50.88729856,162.2486527,512.3460819,908.504095,Transit,7,28,51,0,0,0,1.15,-0.08,0.07,6201.0,-50.0,50.0,1.31,-0.02,0.02,31.964,-0.072,0.0722,4.26,-0.04,0.03,Gaia DR2 5064574720469473792,5.225,5.473,5.149,6.38,6.25276,5.098,0,-0.14,-0.08,0.08,[Fe/H],,,,F6 V,42.9849779,-30.8140609,1.939153666,0.067253884,-0.067253884,0.173,0.006,-0.006,4.417814852,0.0,0.0,0.0139,0.0,0.0,1,0,0.0,5.97293,1875.456004,-0.00053,0.0006,1273.818899,10098469155.0,0.067548289,0.3,2.3,10580.03253,0.72,1,86.23,-0.26,0.26,0.0,,,1,,,,8415.6344,0.0022,-0.0014,0,8418.620865,0.0,0.0184,0.0011,-0.0011,2,2019,Ariel,9.115691160849018,11.978962449434352,0.4940664145385477,6.768620664522791e-05,0.3376357005589073,1.6452501692162644,99.69336785020836,889.0713255621872
228,7,7,MASCARA-4 b,MASCARA-4 b,1.815875919,16.68995543,32.57849245,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.75,-0.05,0.05,7800.0,-200.0,200.0,1.92,-0.11,0.11,170.696,-0.928,0.938,4.1,-0.05,0.05,Gaia DR2 5245968236116294016,7.785,7.837,7.75,8.191,8.17401,7.627,0,0.0,,,[Fe/H],0.8,,,A7 V,147.5800667,-66.1139253,17.14974052,0.784628651,-0.448359229,1.53,0.07,-0.04,985.2680604,286.0455659,-286.0455659,3.1,0.9,-0.9,0,1,0.0,2.82406,19.90042838,-3e-05,3e-05,2321.685164,7049526418.0,0.047154023,0.3,2.3,15206.56976,0.34,1,88.5,-0.01,0.01,0.0,,,0,,,,8505.817,0.003,-0.003,0,8507.22903,0.0,,,,1,2020,Ariel,201.87680935190616,34.15666353997999,11.07473553896832,0.0001781250655686,14.895423698110644,1.6420779286729583,100.22137374465281,899.1034375566317
229,367,367,WASP-132 b,WASP-132 b,1.186855368,18.64487384,36.57568534,6.504966223,55.25129558,110.264865,Transit,1,19,37,0,0,0,0.8,-0.04,0.04,4775.0,-100.0,100.0,0.74,-0.02,0.02,122.91,-0.562,0.568,4.61,-0.02,0.02,Gaia DR2 6099012478412247296,9.745,10.257,9.674,11.938,11.7538,9.557,0,0.22,-0.13,0.13,[Fe/H],0.5,,,K4,217.6091998,-46.159516,9.751813236,0.336269422,-0.336269422,0.87,0.03,-0.03,130.3096467,9.534852198,-9.534852198,0.41,0.03,-0.03,0,1,51.0,7.133521,1402.909705,-9e-06,9e-06,738.1795568,10072345278.0,0.067373547,0.3,2.3,11152.81868,0.14,1,89.6,-0.3,0.3,0.0,,,0,,,,6698.2076,0.0004,-0.0004,0,6701.77436,0.0,1.46,0.03,-0.03,1,2016,Ariel,37.346115465237936,13.971465446538325,3.067224916447273,0.0005300099773213,0.9071606436381856,1.6361354853619836,100.60862439326392,906.4611998802428
230,495,495,TOI-561 c,TOI-561 c,1.400418571,18.06884051,35.18891339,311.4092862,2270.937808,4289.01576,Transit,1,18,35,0,0,0,0.79,-0.02,0.02,5455.0,-47.0,65.0,0.85,-0.01,0.01,85.799,-0.4932,0.4988,4.47,-0.01,0.01,Gaia DR2 3850421005290172416,8.504,8.879,8.394,10.252,10.0128,8.337,0,-0.33,-0.05,0.1,[Fe/H],5.0,,,G9 V,148.1851516,6.216103,2.880708048,0.100880827,-0.100880827,0.257,0.009,-0.009,5.399904628,0.978911492,-0.978911492,0.01699,0.00308,-0.00308,0,1,1.84,10.779,2557.265795,-0.004,0.004,789.2767364,13207663376.0,0.088345574,0.3,2.3,13475.44771,0.18,1,89.53,-0.39,0.32,0.06,-0.042,0.067,0,200.0,-49.0,55.0,8527.06,0.004,-0.004,0,8532.4495,12933.5041,0.120725,0.013998,-0.013998,2,2020,Ariel,4.501139352477518,6.634737451695239,0.3372553459193175,0.0002671831168664,0.1248964300743282,1.6309619955232442,101.07652188319447,915.3512521889234
231,603,603,TRAPPIST-1 h,TRAPPIST-1 h,2.006614403,26.14180926,51.8123393,2063871040.0,23929094516.0,53496859606.0,Transit,2,26,52,1,0,1,0.09,0.0,0.0,2566.0,-26.0,26.0,0.12,0.0,0.0,12.4298888,-0.0187066,0.0187066,5.24,-0.01,0.01,Gaia DR2 2635476908753563008,10.718,11.354,10.296,17.02,15.6451,,0,0.04,-0.08,0.08,[Fe/H],0.5,,,,346.6263919,-5.0434618,0.751001709,0.011208981,-0.011208981,0.067,0.001,-0.001,0.327363259,0.019069704,-0.019069704,0.00103,6e-05,-6e-05,0,0,0.0,18.772866,5679.012589,-0.000214,0.000214,177.3257769,9268281227.0,0.061995192,0.1,2.3,4590.918473,0.378,1,89.805,-0.013,0.013,0.00567,-0.00121,0.00121,0,338.92,-9.66,9.66,7249.60676,0.00272,-0.00272,0,7258.993193,4572.231737,0.3375,0.0101,-0.0101,1,2017,Ariel,0.0072676057350456,5.9181262937475365,0.2208089259832868,0.0008266506564845,3.693624440244378e-05,1.6200898320875492,101.23592877461809,918.379983125972
232,121,121,WASP-41 b,WASP-41 b,1.272116583,20.5205538,40.25948536,1.0,3.179322409,6.294285414,Eclipse,1,3,6,0,0,0,0.81,-0.15,0.15,5545.0,-33.0,33.0,0.83,-0.04,0.04,163.371,-1.052,1.067,4.53,-0.05,0.05,Gaia DR2 6160877943251930368,9.752,10.096,9.677,11.632,11.2823,9.646,0,0.06,,,[Fe/H],1.2,-0.2,1.1,,190.6188034,-30.6398176,12.3298788,0.560449037,-0.560449037,1.1,0.05,-0.05,299.0765306,20.65884643,-20.34101802,0.941,0.065,-0.064,0,1,139.2,3.0524,372.6650107,-1e-06,1e-06,1202.269147,5743200120.0,0.038416054,0.3,2.3,9569.550804,0.1,1,89.4,-0.3,0.3,0.0,,,0,,,,5996.67927,0.0001,-0.0001,0,5998.20547,0.0,1.9,0.01,-0.01,1,2012,Ariel,116.77947688211094,20.058611301939628,6.193627777892588,0.0006042901558048,3.687014314176962,1.611309029547514,101.56820484420142,924.6932284480554
233,454,454,HD 73583 b,HD 73583 b,1.761768739,18.54449087,36.27885891,114.7932389,747.7704877,1338.837221,Transit,2,19,36,0,0,0,0.73,-0.02,0.02,4511.0,-110.0,110.0,0.65,-0.02,0.02,31.5666,-0.032,0.0321,4.62,-0.12,0.12,Gaia DR2 5746824674801810816,7.092,7.649,6.948,9.67,9.27033,6.85,0,0.0,-0.09,0.09,[Fe/H],0.48,-0.19,0.19,K4 V,129.6883026,-13.2565267,2.791036202,0.100880827,-0.100880827,0.249,0.009,-0.009,10.19911357,3.400763951,-3.098826964,0.03209,0.0107,-0.00975,0,1,4.37,6.398042,2007.863492,-6.2e-06,6.7e-06,688.1489057,9085949618.0,0.060775583,0.3,2.3,7634.109075,0.566,1,88.37,-0.18,0.18,0.09,-0.06,0.09,0,-76.0,-86.0,234.0,8517.69013,0.00056,-0.00059,0,8520.889151,0.0,,,,2,2022,Ariel,12.35574878570012,13.349580926712004,1.04342104804869,0.0001918207586681,0.2208574027856128,1.6110876442032045,101.83327807597225,929.7296198517012
234,199,199,TIC 257060897 b,TIC 257060897 b,1.440421752,23.37186066,45.85174538,1.0,8.000844523,15.77497743,Eclipse,1,8,16,0,0,0,1.32,-0.04,0.04,5988.0,-140.0,140.0,1.82,-0.05,0.05,505.703,-5.025,5.126,3.93,-0.08,0.08,Gaia DR2 1697129530714536320,10.446,10.696,10.387,11.814,11.6659,10.348,0,,,,,3.47,-0.32,0.32,,227.5321527,72.7103128,16.70138129,0.448359229,-0.448359229,1.49,0.04,-0.04,212.9450324,9.534852198,-9.534852198,0.67,0.03,-0.03,0,1,74.0,3.660028,664.7501346,-6e-06,6e-06,1668.205127,7628027126.0,0.051023593,0.3,2.3,16770.91389,0.42,1,86.0,-0.7,0.7,0.03,-0.02,0.02,0,20.0,-72.0,72.0,8708.9983,0.0003,-0.0003,0,8710.828314,17118.64121,0.842,0.000149,-0.000149,2,2021,Ariel,51.98882051085252,7.783929170016353,2.7393856033449904,0.0006086985230829,2.948749238662141,1.5997353395378326,102.41560147493058,941.3760878308678
235,425,425,TOI-1130 b,TOI-1130 b,1.307544254,18.90294454,37.24501516,41.82873438,337.1261774,634.2966481,Transit,1,19,37,0,0,0,0.68,-0.02,0.02,4250.0,-67.0,67.0,0.69,-0.01,0.01,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055,8.351,11.595,10.9028,8.266,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,3.654127718,0.100880827,-0.100880827,0.326,0.009,-0.009,12.93561615,0.0,0.0,0.0407,0.0,0.0,1,0,0.0,4.066499,1815.68064,-4.5e-05,4.6e-05,786.1598444,6559661022.0,0.043877331,0.3,2.3,7633.000713,0.48,1,87.98,-0.46,0.86,0.22,-0.11,0.11,0,,,,8658.74627,0.00072,-0.00068,0,8660.77952,0.0,0.21529,0.000198,-0.000198,2,2020,Ariel,15.027506248097804,9.87769969855144,1.1545654837940835,0.0003440983866948,0.3200567646492272,1.5938542888183704,102.68063622190975,946.6767827704512
236,110,110,WASP-68 b,WASP-68 b,1.527173889,20.05338535,39.07936924,1.0,2.784289217,5.514789206,Eclipse,1,3,6,0,0,0,1.49,-0.53,0.53,5910.0,-60.0,60.0,1.79,-0.19,0.19,226.399,-1.599,1.621,4.17,-0.11,0.11,Gaia DR2 6860535606196306304,9.042,9.341,8.948,10.674,10.4092,8.913,0,0.22,,,[Fe/H],5.7,-1.3,1.3,G0,305.0957239,-19.3147271,14.79585456,1.569257302,-1.569257302,1.32,0.14,-0.14,304.1617851,7.945710165,-7.627881758,0.957,0.025,-0.024,0,1,97.9,5.0843,331.3834944,-1.5e-05,1.5e-05,1434.15135,9888130318.0,0.06614134,0.3,2.3,18429.82011,0.26,1,88.1,-1.3,1.3,0.0,,,0,,,,6064.86356,0.0006,-0.00061,0,6067.40571,0.0,0.57,0.034,-0.034,1,2014,Ariel,64.56357643869381,14.166438640893425,3.780741132714062,0.0002633360698624,3.792301410440773,1.580467659955313,103.32056053128476,959.4752689579511
237,481,481,TOI-2076 b,TOI-2076 b,2.183947869,20.17654548,38.83649229,279.0911625,1602.113158,3008.362309,Transit,2,20,39,0,0,0,0.82,-0.04,0.04,5200.0,-70.0,70.0,0.77,-0.01,0.01,41.9091,-0.0526,0.0528,4.45,-0.12,0.12,Gaia DR2 1490845584382687232,7.188,7.613,7.115,9.139,8.91028,7.011,0,-0.09,-0.04,0.04,[Fe/H],0.34,-0.08,0.08,K,217.3920159,39.7903991,2.522020664,0.033626942,-0.033626942,0.225,0.003,-0.003,6.896876423,0.0,0.0,0.0217,0.0,0.0,1,0,0.0,10.35509,2376.884668,-0.00014,0.0002,721.2472915,13019826068.0,0.087089138,0.3,2.3,11383.96996,0.342,1,88.9,-0.11,0.11,0.0,,,0,,,,8940.4798,0.0011,-0.0011,0,8945.657345,0.0,0.1047,0.0025,-0.0024,2,2021,Ariel,6.363375569260868,11.055828854620724,0.5308796842894314,0.0001563155328048,0.1506539486579338,1.5758229110131576,103.71583726600697,967.3808036523956
238,601,601,TRAPPIST-1 f,TRAPPIST-1 f,2.124059133,27.75079272,55.00724101,20909245.46,442495368.8,1145592817.0,Transit,2,28,55,1,0,1,0.09,0.0,0.0,2566.0,-26.0,26.0,0.12,0.0,0.0,12.4298888,-0.0187066,0.0187066,5.24,-0.01,0.01,Gaia DR2 2635476908753563008,10.718,11.354,10.296,17.02,15.6451,,0,0.04,-0.08,0.08,[Fe/H],0.5,,,,346.6263919,-5.0434618,1.042435208,0.011208981,-0.011208981,0.093,0.001,-0.001,1.03929889,0.031782841,-0.031782841,0.00327,0.0001,-0.0001,0,0,0.0,9.20754,5647.887277,-3.2e-05,3.2e-05,224.8541253,5764228997.0,0.038556716,0.1,2.3,3789.477165,0.312,1,89.74,-0.019,0.019,0.01007,-0.00068,0.00068,0,368.81,-3.11,3.11,7257.07426,0.00085,-0.00085,0,7261.67803,3801.184274,0.6465,0.0076,-0.0076,1,2017,Ariel,0.1122625201375425,9.7516580748107,0.5665626579578271,0.0008830085590155,0.0006188492661741,1.5722508982787786,103.84741633423614,970.0123850169789
