,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
128,127,WASP-180 A b,WASP-180 A b,1.195938501,19.15935681,37.56025151,1.0,3.422579737,6.757207879,Eclipse,1,3,7,0,0,0,1.3,-0.1,0.1,6600.0,-200.0,200.0,1.19,-0.06,0.06,253.985,-3.316,3.404,4.42,-0.01,0.01,Gaia DR2 3070964117005132416,9.855,10.114,9.812,10.655,10.9134,9.768,0,0.1,-0.2,0.2,[Fe/H],1.2,-1.0,1.0,F7 V,123.3922465,-1.9827874,13.89913611,0.448359229,-0.448359229,1.24,0.04,-0.04,286.0455659,31.78284066,-31.78284066,0.9,0.1,-0.1,0,1,100.0,3.409264,396.1100731,-1e-06,1e-06,1526.261926,7238571229.0,0.048418537,0.3,2.3,11481.85544,0.29,1,88.1,-0.1,0.1,0.0,,,0,,,,7763.315,0.0001,-0.0001,0,7765.019632,0.0,1.23,0.02,-0.02,1,2019,Ariel,84.69164812009585,15.097177065360604,0.00022703564200751488,396.1100731299999
129,128,WASP-145 A b,WASP-145 A b,2.437356249,40.07061864,78.68565111,1.0,3.345877548,6.784462034,Eclipse,1,3,7,0,0,0,0.76,-0.04,0.04,4900.0,-150.0,150.0,0.68,-0.07,0.07,91.299,-0.2403,0.2415,4.65,-0.1,0.1,Gaia DR2 6458529931463278848,9.292,9.843,9.194,11.636,11.3583,9.078,0,-0.04,-0.1,0.1,,6.99,-4.4,4.4,K2 V,322.2537644,-58.8361466,10.08808266,4.483592292,-4.483592292,0.9,0.4,-0.4,282.8672819,12.71313626,-12.71313626,0.89,0.04,-0.04,0,1,178.0,1.7690381,397.8791112,-8e-07,8e-07,1165.712981,3908354676.0,0.026142841,0.3,2.3,3482.770666,0.97,1,83.3,-1.3,1.3,0.0,,,0,,,,6844.16526,0.00026,-0.00026,0,6845.049779,0.0,1.16,0.26,-0.26,1,2018,Ariel,158.99062517868566,28.340114287478237,0.00038579859749511287,397.87911122999986
130,129,WASP-163 b,WASP-163 b,8.21102211,136.1214598,267.204349,1.0,3.480690861,6.845257125,Eclipse,1,3,7,0,0,0,0.97,-0.15,0.15,5500.0,-200.0,200.0,1.01,-0.07,0.07,261.386,-3.564,3.663,4.41,-0.04,0.04,Gaia DR2 4334991786994866304,10.288,10.673,10.147,12.663,12.2511,10.024,0,-0.34,-0.21,0.21,[Fe/H],,,,,256.5375549,-10.4130071,13.47319484,1.087271131,-1.087271131,1.202,0.097,-0.097,594.3391203,66.74396538,-66.74396538,1.87,0.21,-0.21,0,1,329.0,1.6096884,399.4887996,-1.5e-06,1.5e-06,1580.046638,3980916798.0,0.026628206,0.3,2.3,8082.227789,0.448,1,85.42,-0.85,1.1,0.0,,,0,,,,7918.462,0.0004,-0.0004,0,7919.266844,0.0,1.417,0.067,-0.067,1,2018,Ariel,124.10760539316855,33.38330118914717,0.00045033448174042163,399.48879962999985
131,130,WASP-24 b,WASP-24 b,2.065146801,33.68514081,66.11671233,1.0,3.561190294,7.047806947,Eclipse,1,4,7,0,0,0,1.43,-0.5,0.5,6075.0,-100.0,100.0,1.42,-0.16,0.16,322.114,-4.378,4.498,4.26,-0.17,0.17,Gaia DR2 1153682508388170112,10.219,10.457,10.148,11.219,11.3945,10.102,0,0.0,,,[Fe/H],3.8,-1.2,1.3,,227.2154975,2.343286,15.46839341,1.793436917,-1.793436917,1.38,0.16,-0.16,336.898111,9.534852198,-9.217023791,1.06,0.03,-0.029,0,1,147.7,2.34121,401.8300096,-2e-06,2e-06,1712.02492,5816167509.0,0.03890413,0.3,2.3,9712.234266,0.653,1,83.64,-0.29,0.29,0.0,,,0,70.0,-150.0,20.0,5402.12744,0.00015,-0.00015,0,5403.298045,0.0,1.0,0.012,-0.012,1,2010,Ariel,83.83183645734744,14.356358738267158,0.0002887290407463655,401.83000962999984
132,131,XO-2 N b,XO-2 N b,1.05270656,16.47284509,32.28837257,1.0,3.593244971,7.101794284,Eclipse,1,4,7,0,0,0,0.97,,,5340.0,-50.0,50.0,0.99,-0.01,0.01,154.273,-1.433,1.459,4.43,-0.01,0.01,Gaia DR2 934346809278715776,9.34,9.744,9.308,11.246,10.9718,9.24,0,0.43,-0.05,0.05,,7.8,-1.3,1.2,K0 V,117.0267691,50.2251472,11.13051787,0.134507769,-0.134507769,0.993,0.012,-0.012,189.1079019,6.992224945,-6.674396538,0.595,0.022,-0.021,0,1,90.17,2.61586178,404.4458714,,,1291.856847,5502563794.0,0.036806447,0.3,2.3,9632.860542,0.28,1,88.01,-0.28,0.33,0.028,-0.022,0.038,0,261.0,-71.0,11.0,4508.73829,0.00014,-0.00016,0,4510.046221,9114.399925,1.099,0.015,-0.013,1,2007,Ariel,94.75751798561811,15.563779821332504,0.00022856705551589445,404.4458714099998
133,132,WASP-73 b,WASP-73 b,9.749912778,123.5778455,240.4963148,1.0,3.616224864,7.122300074,Eclipse,1,4,7,0,0,0,2.52,-1.22,1.22,6030.0,-120.0,120.0,2.55,-0.38,0.38,316.678,-2.938,2.993,3.93,-0.05,0.05,Gaia DR2 6453566701615683456,9.073,9.352,9.028,10.468,10.2607,8.973,0,0.14,,,[Fe/H],4.3,-1.5,1.5,F9,319.9496969,-58.1489328,15.91675264,2.465975761,-2.465975761,1.42,0.22,-0.22,597.199576,19.3875328,-19.70536121,1.879,0.061,-0.062,0,1,196.3,4.08722,408.5330914,-0.00022,0.00022,1720.813209,10185526975.0,0.068130615,0.3,2.3,20164.2366,0.26,1,87.4,-2.1,2.1,0.0,,,0,,,,6365.7688,0.0011,-0.0011,0,6367.81241,0.0,0.33,0.03,-0.03,1,2014,Ariel,46.88514912961416,24.03514247462883,9.725945481646879e-05,408.5330914099998
134,133,HAT-P-2 b,HAT-P-2 b,258.7565367,2955.930073,5726.999129,1.0,3.626079502,7.127507401,Eclipse,1,4,7,0,0,0,1.33,-0.03,0.03,6380.0,,,1.39,-0.09,0.09,127.774,-0.423,0.425,4.16,-0.02,0.02,Gaia DR2 1380825667768742144,7.652,7.796,7.603,8.72,8.59842,7.571,0,0.18,,,[Fe/H],1.44,-0.47,0.47,F8,245.1514324,41.0479601,10.65974068,0.437150249,-0.594075979,0.951,0.039,-0.053,2765.107137,60.38739725,-63.56568132,8.7,0.19,-0.2,0,1,938.1,5.6335158,414.1666072,-3.6e-06,3.6e-06,1343.637316,10194553389.0,0.068190993,0.3,2.3,14636.11216,0.395,1,86.16,-0.26,0.26,0.5172,-0.0019,0.0019,0,188.01,-0.2,0.2,5288.8491,0.00037,-0.00037,0,5291.665858,12668.29152,0.4941,0.0039,-0.0039,1,2007,Ariel,84.21957451305789,248.1160326799194,8.290284850334422e-05,414.1666072099998
135,134,XO-4 b,XO-4 b,4.982883221,76.88198678,150.5798594,1.0,3.608164588,7.128657005,Eclipse,1,4,7,0,0,0,1.1,-0.22,0.22,6397.0,-70.0,70.0,1.45,-0.09,0.09,272.655,-2.855,2.914,4.18,-0.03,0.03,Gaia DR2 990291507088739072,9.476,9.667,9.406,10.814,10.5131,9.373,0,-0.04,,,[Fe/H],2.1,-0.6,0.6,F5 V,110.3880285,58.2681094,14.01122591,0.896718458,-0.896718458,1.25,0.08,-0.08,512.3393914,8.581366978,-8.899195385,1.612,0.027,-0.028,0,1,169.6,4.12508,418.2916872,-4e-06,4e-06,1575.698795,7774106010.0,0.052000709,0.3,2.3,14267.08887,0.5,1,86.28107604,-0.6,0.6,0.0,,,0,240.0,-160.0,39.0,5682.20389,0.00023,-0.00023,0,5684.26643,0.0,0.78,0.012,-0.012,1,2008,Ariel,76.40416817207421,26.609800648949996,0.0001746271801257537,418.29168720999985
136,135,WASP-26 b,WASP-26 b,2.505484763,40.85757142,80.18552749,1.0,3.675847123,7.263569134,Eclipse,1,4,7,0,0,0,0.86,-0.34,0.34,6034.0,-31.0,31.0,1.22,-0.15,0.15,252.759,-4.591,4.761,4.44,-0.06,0.06,Gaia DR2 2416782701664155008,9.775,10.021,9.69,11.297,10.9935,9.658,0,0.16,,,[Fe/H],6.0,-2.0,2.0,G0,4.6030424,-15.2674044,13.56286668,1.68134711,-1.68134711,1.21,0.15,-0.15,329.905886,6.356568132,-6.674396538,1.038,0.02,-0.021,0,1,138.2,2.7566,421.0482872,-1e-05,1e-05,1624.675579,5474107202.0,0.036616102,0.3,2.3,8533.781902,0.83,1,82.5,-0.5,0.5,0.0,,,0,,,,6631.49797,0.00023,-0.00023,0,6632.87627,0.0,1.0,0.04,-0.04,1,2010,Ariel,99.86649473144426,18.286189767710923,0.0002744413056774913,421.04828720999984
137,136,WASP-48 b,WASP-48 b,2.140448057,35.40952647,69.50060611,1.0,3.739670632,7.407931747,Eclipse,1,4,7,0,0,0,0.88,-0.36,0.36,5920.0,-150.0,150.0,1.58,-0.21,0.21,454.144,-4.381,4.465,4.03,-0.03,0.03,Gaia DR2 2141754578242371584,10.441,10.627,10.372,11.647,11.523,10.326,0,-0.12,,,[Fe/H],7.9,-1.6,2.0,,291.1623865,55.4730273,16.8134711,2.241796146,-2.241796146,1.5,0.2,-0.2,327.6810872,14.6201067,-14.3022783,1.031,0.046,-0.045,0,1,142.6,2.14363,423.1919172,-3e-06,3e-06,1965.059115,4664718293.0,0.031202129,0.3,2.3,11446.2014,0.730549551,1,80.09,-0.62,0.62,0.0,,,0,,,,6176.98991,0.00012,-0.00012,0,6178.061725,0.0,0.96,0.02,-0.02,1,2011,Ariel,92.10056364703743,11.818782942629687,0.000391174801441727,423.1919172099998
138,137,WASP-71 b,WASP-71 b,19.73216652,300.9237151,589.4196599,1.0,3.740459428,7.431537233,Eclipse,1,4,7,0,0,0,0.76,-0.27,0.27,6050.0,-100.0,100.0,1.82,-0.19,0.19,362.715,-6.725,6.98,3.9,-0.05,0.05,Gaia DR2 2507901914613005056,9.416,9.636,9.32,10.56,10.5678,9.285,0,0.15,,,[Fe/H],3.0,-1.0,1.0,F8,29.2634506,0.7588247,13.22659726,1.345077688,-1.345077688,1.18,0.12,-0.12,706.2147195,24.79061571,-24.79061571,2.222,0.078,-0.078,0,1,234.3,2.90367,426.0955872,-7e-06,7e-06,1996.160578,5438352437.0,0.036376939,0.3,2.3,18620.10125,0.39,1,84.2,-1.8,1.8,0.0,,,0,,,,5738.85035,0.0007,-0.0007,0,5740.302185,0.0,0.44,0.015,-0.015,1,2012,Ariel,69.60636734264509,41.16012163695138,0.00017998529525701794,426.0955872099998
139,138,WASP-118 b,WASP-118 b,1.0,6.829171735,13.37974727,1.0,3.84541323,7.607596182,Eclipse,1,4,8,0,0,0,1.32,-0.04,0.04,6410.0,-125.0,125.0,1.7,-0.03,0.03,376.658,-10.58,11.199,4.1,-0.01,0.01,Gaia DR2 2562569564026683520,9.847,10.087,9.788,11.009,10.9196,9.749,0,0.16,-0.1,0.1,[Fe/H],1.17,-0.75,5.72,F6,19.5505861,2.7027847,16.14093225,0.403523306,-0.403523306,1.44,0.036,-0.036,165.2707714,57.20911319,-57.20911319,0.52,0.18,-0.18,0,1,0.0,4.0460435,430.1416307,-4.4e-06,4.4e-06,1669.164257,8155357219.0,0.054550884,0.3,2.3,17415.62689,0.16,1,88.7,-0.9,0.9,0.0,,,0,0.0,,,6787.81423,0.00062,-0.00062,0,6789.837252,0.0,0.755,0.019,-0.019,1,2016,Ariel,67.81282291490015,6.468073836678671,0.0001874892699348226,430.1416307099998
140,139,HAT-P-14 b,HAT-P-14 b,8.688092364,128.0866495,250.5071321,1.0,4.069098191,8.090279284,Eclipse,1,4,8,0,0,0,2.65,-0.73,0.73,6600.0,-90.0,90.0,1.82,-0.15,0.15,222.663,-1.244,1.257,4.25,-0.03,0.03,Gaia DR2 1340497608486742400,8.927,9.094,8.851,9.988,9.87283,8.805,0,0.11,,,[Fe/H],1.6,-0.3,0.4,F5 V,260.1161719,38.2421682,15.91675264,1.345077688,-1.345077688,1.42,0.12,-0.12,731.9588204,17.16273396,-17.16273396,2.303,0.054,-0.054,0,1,225.8,4.62767,434.7693007,-5e-06,5e-06,1513.934016,11251787606.0,0.075262793,0.3,2.3,8399.179489,0.9072,1,83.5,-0.3,0.3,0.11,-0.01,0.01,0,106.1,-2.5,2.6,5421.35484,0.00022,-0.00022,0,5423.668675,10384.32773,0.65,0.024,-0.024,1,2010,Ariel,72.91236341645612,29.458719062836717,0.00012542640154423733,434.7693007099998
141,140,WASP-135 b,WASP-135 b,8.118180388,136.6757639,268.3639974,1.0,4.169985226,8.203027968,Eclipse,1,4,8,0,0,0,0.98,-0.06,0.06,5675.0,-60.0,60.0,0.96,-0.05,0.05,298.214,-1.407,1.42,4.47,-0.03,0.03,Gaia DR2 4596481632339898240,11.123,11.581,11.037,13.181,13.0045,11.002,0,0.02,-0.13,0.13,[Fe/H],0.6,-0.35,1.4,G5 V,267.2848846,29.8790428,14.57167495,1.008808266,-1.008808266,1.3,0.09,-0.09,603.8739725,25.42627253,-25.42627253,1.9,0.08,-0.08,0,1,346.0,1.4013794,436.1706801,-8e-07,8e-07,1661.757511,3642032563.0,0.024361422,0.3,2.3,5750.179053,0.8,1,82.0,-0.6,0.6,0.0,,,0,,,,5230.9902,0.0009,-0.0009,0,5231.69089,0.0,1.94,0.08,-0.08,1,2015,Ariel,111.60338295944734,28.99769688746028,0.0006065597230922119,436.1706801099998
142,141,WASP-120 b,WASP-120 b,46.35982065,734.4730864,1439.62842,1.0,4.169179632,8.279619903,Eclipse,1,4,8,0,0,0,1.39,-0.06,0.06,6450.0,-120.0,120.0,1.87,-0.11,0.11,381.174,-3.177,3.23,4.04,-0.05,0.05,Gaia DR2 4837286842167819776,9.982,10.148,9.877,10.96,10.8989,9.801,0,-0.05,-0.07,0.07,[Fe/H],2.6,-0.5,0.5,F5,62.6160813,-45.8982434,16.51082862,1.07606215,-1.07606215,1.473,0.096,-0.096,1541.467772,66.74396538,-66.74396538,4.85,0.21,-0.21,0,1,509.0,3.6112706,439.7819507,-4.3e-06,4.3e-06,1813.901908,7691474444.0,0.05144799,0.3,2.3,12600.22317,0.78,1,82.54,-0.78,0.78,0.057,-0.018,0.022,0,-27.0,-28.0,48.0,6779.43556,0.00051,-0.00051,0,6781.241195,0.0,0.655,0.016,-0.016,1,2016,Ariel,63.75358499467377,57.65445278093745,0.00018887876771976058,439.7819507099998
143,142,TOI-905 b,TOI-905 b,1.0,10.94467791,21.47566422,1.0,4.209456257,8.34067308,Eclipse,1,4,8,0,0,0,0.97,-0.07,0.06,5570.0,-140.0,150.0,0.92,-0.04,0.04,158.649,-0.718,0.725,4.5,-0.03,0.03,Gaia DR2 5795534040654879744,9.51,9.89,9.448,11.08,11.0813,9.372,0,0.14,-0.18,0.22,[Fe/H],3.4,-2.3,3.8,,227.6586754,-71.3616316,13.12571644,0.594075979,-0.571658017,1.171,0.053,-0.051,211.9915472,13.34879308,-13.03096467,0.667,0.042,-0.041,0,1,89.1,3.739494,443.5214447,-3.8e-05,3.8e-05,1153.113252,6982813642.0,0.046707784,0.3,2.3,7382.41941,0.816,1,85.68,-0.26,0.22,0.024,-0.017,0.025,0,39.0,-82.0,61.0,8643.30898,0.0002,-0.0002,0,8645.178727,7608.842777,1.718,0.032,-0.03,2,2020,Ariel,109.89675419631484,12.546097356701685,0.00027856315018752215,443.5214447099998
144,143,HATS-33 b,HATS-33 b,2.761081851,45.35858698,89.03247256,1.0,4.270188277,8.359938985,Eclipse,1,4,8,0,0,0,1.06,-0.03,0.03,5659.0,-85.0,85.0,1.02,-0.04,0.05,248.46,-2.127,2.164,4.45,-0.04,0.04,Gaia DR2 6640975950310072960,10.337,10.659,10.287,11.91,11.7082,10.22,0,0.29,-0.05,0.05,[Fe/H],3.0,-1.7,1.7,,294.6336944,-55.3302692,13.7870463,1.255405842,-0.907927439,1.23,0.112,-0.081,378.8514607,16.84490555,-16.84490555,1.192,0.053,-0.053,0,1,170.1,2.5495551,446.0709998,-6.1e-06,6.1e-06,1380.987535,5571552191.0,0.037267908,0.3,2.3,9621.276054,0.33,1,87.62,-0.92,0.92,0.0,,,1,,,,6497.23181,0.0005,-0.0005,0,6498.506588,0.0,1.346,0.035,-0.035,1,2016,Ariel,91.80606055374867,20.32182195429864,0.0003357731926592823,446.0709998099998
145,144,TrES-1 b,TrES-1 b,1.0,12.99497411,25.49136793,1.0,4.334748902,8.570451311,Eclipse,1,4,9,0,0,0,1.04,-0.19,0.19,5230.0,-50.0,50.0,0.85,-0.05,0.05,159.658,-0.73,0.736,4.57,-0.01,0.01,Gaia DR2 2098964849867337856,9.887,10.294,9.819,11.424,11.5565,9.755,0,0.02,,,[Fe/H],3.7,-2.8,3.4,K0 V,286.0408755,36.632536,12.66614823,0.672538844,-0.672538844,1.13,0.06,-0.06,221.5263994,8.899195385,-8.581366978,0.697,0.028,-0.027,0,1,106.7,3.03007,449.1010698,-8e-06,8e-06,1103.427487,6211705641.0,0.041549871,0.3,2.3,8902.273179,0.191,1,90.0,-0.05,0.05,0.0,,,0,,,,3186.806341,5.1e-05,-5.1e-05,0,3188.321376,0.0,1.8,0.0091,-0.0091,1,2004,Ariel,99.8771098272695,14.079022424641131,0.00031398663565514385,449.10106980999984
146,145,HAT-P-40 b,HAT-P-40 b,1.0,9.987040255,19.57042056,1.0,4.37044761,8.634885644,Eclipse,1,4,9,0,0,0,1.03,-0.4,0.4,6080.0,-100.0,100.0,1.94,-0.22,0.22,464.469,-6.361,6.537,3.93,-0.02,0.02,Gaia DR2 1962153854973972096,10.085,10.367,10.009,11.34,11.4162,9.975,0,0.22,,,[Fe/H],2.7,-0.3,0.9,,335.5129199,45.4573423,17.03765071,1.905526724,-1.905526724,1.52,0.17,-0.17,184.6583042,10.48833742,-10.80616582,0.581,0.033,-0.034,0,1,55.5,4.45724,453.5583098,-1e-05,1e-05,1706.731972,8008559396.0,0.053568959,0.3,2.3,22143.25366,0.174,1,88.3,-0.9,0.9,0.0,,,0,,,,6414.9009,0.0005,-0.0005,0,6417.12952,0.0,0.65,0.023,-0.023,1,2012,Ariel,57.74947295054539,6.486128762581182,0.00018618162428518377,453.55830980999986
147,146,Qatar-8 b,Qatar-8 b,1.0,4.431195239,8.68938921,1.0,4.412745871,8.649505406,Eclipse,1,4,9,0,0,0,1.03,-0.05,0.05,5738.0,-51.0,51.0,1.31,-0.02,0.02,281.498,-2.543,2.588,4.21,-0.02,0.02,Gaia DR2 1076515002779544960,10.005,10.296,9.937,11.71,11.3494,9.898,0,0.025,-0.071,0.071,[Fe/H],8.3,-2.1,2.1,G0 V,157.4123405,70.5270835,14.40354024,0.246597576,-0.246597576,1.285,0.022,-0.022,117.9143388,19.70536121,-19.70536121,0.371,0.062,-0.062,0,1,47.7,3.71495,457.2732598,-0.001,0.001,1406.462273,7092712724.0,0.047442894,0.3,2.3,14439.17055,0.096,1,89.29,-0.7,0.7,0.0,,,0,,,,8210.8398,0.00085,-0.00085,0,8212.697275,0.0,1.029,0.063,-0.053,1,2019,Ariel,72.50297805099785,5.795144425141691,0.0002240227438022077,457.27325980999984
148,147,HAT-P-20 b,HAT-P-20 b,118.8353605,1805.240109,3543.425369,1.0,4.617117451,8.802651995,Eclipse,1,5,9,0,0,0,0.76,-0.03,0.03,4595.0,-80.0,80.0,0.69,-0.02,0.02,71.0374,-0.1983,0.1994,4.63,-0.02,0.02,Gaia DR2 869913435026514688,8.743,9.276,8.601,11.231,10.9903,8.559,0,0.35,-0.08,0.08,[Fe/H],6.7,-3.8,5.7,K3,111.9164295,24.3361185,9.718186294,0.369896364,-0.369896364,0.867,0.033,-0.033,2310.612516,57.20911319,-57.20911319,7.27,0.18,-0.18,0,1,1249.7,2.875317,460.1485768,-4e-06,4e-06,936.5586416,5402892567.0,0.03613975,0.3,2.3,6583.486313,0.631,1,86.8,-0.2,0.2,0.015,-0.005,0.005,0,317.0,-130.0,130.0,5080.92661,0.00021,-0.00021,0,5082.364268,6450.152509,0.9898,,,1,2010,Ariel,129.67258049956635,249.45535164872092,0.0002643227222462463,460.14857680999984
149,148,WASP-78 b,WASP-78 b,1.088383573,17.86771515,35.0579081,1.0,4.45507168,8.853923643,Eclipse,1,4,9,0,0,0,1.87,-1.36,1.36,6100.0,-150.0,150.0,2.46,-0.58,0.58,754.258,-16.373,17.102,4.1,-0.2,0.2,Gaia DR2 5089851638095503616,11.084,11.286,11.008,11.965,12.1879,10.964,0,-0.35,,,[Fe/H],2.8,-0.3,1.6,,63.7562662,-22.1163901,21.63333281,5.044041329,-5.044041329,1.93,0.45,-0.45,259.6658082,23.83713049,-21.93016006,0.817,0.075,-0.069,0,1,113.6,2.17518,462.3237568,-5e-06,5e-06,2217.419236,6055852885.0,0.040507377,0.3,2.3,16301.68917,0.51,1,83.2,-1.95,1.95,0.0,,,0,,,,6922.0975,0.0003,-0.0003,0,6923.18509,0.0,0.65,0.01,-0.01,1,2012,Ariel,54.162936511982195,5.657232765474881,0.00033009162337788595,462.32375680999985
150,149,WASP-16 b,WASP-16 b,1.55079039,24.66468552,48.37729737,1.0,4.478226102,8.922552315,Eclipse,1,4,9,0,0,0,1.78,-0.54,0.54,5700.0,-150.0,150.0,1.14,-0.09,0.09,194.134,-1.907,1.944,4.49,-0.04,0.04,Gaia DR2 6283723285046532864,9.659,9.984,9.589,11.288,11.1247,9.544,0,0.01,,,[Fe/H],8.6,-2.8,3.4,,214.6830109,-20.2754374,13.67495649,1.120898073,-1.120898073,1.22,0.1,-0.1,288.5881932,14.3022783,-22.56581687,0.908,0.045,-0.071,0,1,123.8,3.1186,465.4423568,-1.4e-05,1.4e-05,1261.226672,7574333622.0,0.050664439,0.3,2.3,8912.260423,0.5,1,86.99977603,-0.35,0.35,0.0,,,0,97.0,-20.0,44.0,5732.07584,0.00022,-0.00022,0,5733.63514,0.0,1.2,0.045,-0.045,1,2009,Ariel,83.94955802991504,15.734856867758223,0.00022121086793573365,465.44235680999986
151,150,WASP-70 A b,WASP-70 A b,1.0,13.68006052,26.82024093,1.0,4.58890647,8.988977192,Eclipse,1,5,9,0,0,0,1.11,-0.04,0.04,5763.0,-79.0,79.0,1.22,-0.09,0.06,222.355,-2.816,2.888,4.31,-0.04,0.05,Gaia DR2 6888469489370835840,9.714,9.996,9.58,10.786,11.0323,9.325,0,-0.006,-0.063,0.063,[Fe/H],9.5,-0.5,0.5,G4,315.4771912,-13.4333821,13.04725357,0.818255593,-1.143316035,1.164,0.073,-0.102,189.7435587,8.263538571,-8.263538571,0.597,0.026,-0.026,0,1,73.3,3.7130203,469.1553771,-4.7e-06,4.7e-06,1346.546497,7269265344.0,0.048623848,0.3,2.3,12064.88403,0.431,1,87.12,-0.65,1.24,0.0,,,0,,,,5736.50348,0.00027,-0.00027,0,5738.35999,0.0,0.97,0.022,-0.026,1,2014,Ariel,74.487770566306,11.364883286697513,0.00019395970525177224,469.15537710999985
152,151,K2-29 b,K2-29 b,1.0,11.24718921,22.07122978,1.0,4.542919713,9.052021959,Eclipse,1,5,9,0,0,0,0.94,-0.02,0.02,5358.0,-38.0,38.0,0.86,-0.01,0.01,178.475,-1.301,1.32,4.54,-0.01,0.01,Gaia DR2 150054788545735424,10.168,10.622,10.062,12.532,12.2008,10.095,0,0.16,-0.03,0.03,[Fe/H],2.6,-1.2,1.2,G7 V,62.670422,24.4016558,13.33868707,0.224179615,-0.224179615,1.19,0.02,-0.02,213.421775,12.71313626,-12.71313626,0.6715,0.04,-0.04,0,1,0.0,3.2588321,472.4142092,-1.9e-06,1.9e-06,1128.666724,6304470081.0,0.042170368,0.3,2.3,8377.879156,0.58,1,86.656,-0.08,0.11,0.066,-0.022,0.022,0,132.0,-21.0,21.0,3219.0095,0.0022,-0.0022,0,3220.638916,9242.095914,1.9011,0.0053,-0.0055,1,2016,Ariel,98.30029627869372,12.230626497266764,0.0003392432748419721,472.41420920999985
153,152,Qatar-6 b,Qatar-6 b,1.0,9.645067182,18.9209916,1.0,4.692093724,9.384358788,Eclipse,1,5,9,0,0,0,0.82,-0.02,0.02,5052.0,-66.0,66.0,0.72,-0.02,0.02,100.848,-0.46,0.464,4.64,-0.01,0.01,Gaia DR2 1265513389372846848,9.307,9.712,9.226,11.496,11.1249,9.154,0,-0.025,-0.093,0.093,[Fe/H],1.02,-0.62,0.62,K2 V,222.2100773,22.1526136,11.90393754,0.795837632,-0.795837632,1.062,0.071,-0.071,212.3093756,20.97667484,-20.97667484,0.668,0.066,-0.066,0,1,101.6,3.506195,475.9204042,-1.8e-05,1.8e-05,972.159855,6324991914.0,0.042307638,0.3,2.3,5690.534499,0.878,1,86.01,-0.14,0.14,0.0,,,0,,,,7784.0327,0.00049,-0.00049,0,7785.785797,0.0,,,,1,2017,Ariel,129.56116808998044,15.276506124769991,0.0003306227715903312,475.92040420999984
154,153,WASP-49 b,WASP-49 b,1.0,7.03728158,13.81314316,1.0,4.849260293,9.489830234,Eclipse,1,5,9,0,0,0,0.92,-0.3,0.3,5600.0,-150.0,150.0,0.97,-0.09,0.09,194.553,-1.189,1.203,4.5,-0.1,0.1,Gaia DR2 2991284369063612928,9.812,10.146,9.749,11.352,11.2907,9.648,0,-0.23,,,[Fe/H],11.9,-3.2,0.8,G6 V,91.0897193,-16.9653901,12.44196861,1.23298788,-1.23298788,1.11,0.11,-0.11,126.8135342,9.534852198,-9.534852198,0.399,0.03,-0.03,0,1,0.0,2.78174,478.7021442,-6e-06,6e-06,1325.438256,5632548577.0,0.03767591,0.3,2.3,7429.266273,0.7704,1,84.89,-0.19,0.19,0.0,,,0,90.0,,,6267.68389,0.00013,-0.00013,0,6269.07476,0.0,1.4,0.038,-0.038,1,2012,Ariel,99.67603546783509,8.352635845596668,0.0002856912195601334,478.70214420999986
