,Unnamed: 0,Star Name,Planet Name,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Cumulative time (days),Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,Telescope,ESM,pl_g,ASM,cumulative days
21,22,KELT-23 A b,KELT-23 A b,1.0,3.489495583,6.833156343,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,0.94,-0.05,0.06,5899.0,-49.0,49.0,1.0,-0.01,0.01,126.261,-0.351,0.352,4.42,-0.03,0.03,Gaia DR2 1644692064543192704,8.951,9.208,8.904,10.308,10.182,8.754,0,-0.105,-0.077,0.078,[Fe/H],6.4,-3.2,3.5,G2 V,232.1466406,66.3587097,14.82948151,0.280224518,-0.280224518,1.323,0.025,-0.025,298.1230454,15.25576352,-13.98444989,0.938,0.048,-0.044,0,1,150.6,2.255251,55.42135689,-1.2e-05,1.1e-05,1514.89041,4932538916.0,0.032993571,0.3,2.3,8589.016708,0.576,1,85.37,-0.3,0.31,0.0,,,0,,,,8140.3792,0.0027,-0.0029,0,8141.506825,0.0,1.864,0.028,-0.028,1,2019,Ariel,233.35053737510108,13.822282331204375,13.438247300510842,52.131677778981484
22,63,K2-31 b,K2-31 b,4.198986542,69.34548075,136.1449343,1.0,1.336385051,2.632995297,Eclipse,1,1,3,0,0,0,0.91,-0.06,0.06,5280.0,-70.0,70.0,0.78,-0.07,0.07,110.527,-0.712,0.72,4.6,-0.07,0.07,Gaia DR2 6050191241556876672,8.942,9.318,8.866,10.802,10.5371,8.817,0,0.08,-0.05,0.05,[Fe/H],,,,G7 V,245.4405531,-23.548273,11.88151957,3.923143256,-3.923143256,1.06,0.35,-0.35,563.8275933,25.10844412,-25.10844412,1.774,0.079,-0.079,0,1,350.9,1.25785,175.6946954,-2e-06,2e-06,1462.69507,3306214402.0,0.022115147,0.3,2.3,3353.321915,0.975,1,79.9,-0.8,0.8,0.0,,,0,,,,7191.70889,0.00024,-0.00024,0,7192.337815,0.0,0.716,0.024,-0.024,1,2016,Ariel,269.1249755891115,40.722880932725246,13.321763154964541,53.46715097145834
23,203,GJ 436 b,GJ 436 b,1.0,1.355341408,2.619652447,1.704022646,9.349614676,16.28245989,Transit,1,1,3,0,0,0,0.47,-0.07,0.07,3586.11,-36.37,36.37,0.46,-0.02,0.02,9.75321,-0.00896,0.00898,4.79,-0.04,0.05,Gaia DR2 4017860992519744384,6.319,6.9,6.073,10.67,9.57148,6.017,0,0.099,-0.078,0.078,[Fe/H],6.0,-5.0,4.0,M2.5 V,175.5505363,26.7030669,4.169740832,0.168134711,-0.168134711,0.372,0.015,-0.015,25.40084626,2.100845768,-1.999140677,0.07992,0.00661,-0.00629,0,1,17.59,2.64388312,678.102424,-5.7e-07,5.7e-07,708.0229527,4352700318.0,0.029115052,0.1,2.3,4248.748378,0.736,1,86.44,-0.16,0.17,0.13827,-0.00018,0.00018,0,351.0,-0.03,0.03,4510.80162,7e-05,-7e-05,0,4512.123562,4068.837389,0.6819,0.0028,-0.0028,1,2004,Ariel,118.83796713355053,14.895881371155799,12.841208119131737,56.209384748356484
24,27,WASP-12 b,WASP-12 b,1.0,8.462711808,16.60250054,1.0,1.0,1.108532458,Eclipse,1,1,1,0,0,0,1.43,-0.11,0.11,6360.0,-140.0,140.0,1.66,-0.05,0.05,427.246,-5.903,6.068,4.16,-0.01,0.01,Gaia DR2 3435282862461427072,10.228,10.477,10.188,11.569,11.4999,10.111,0,0.07,-0.07,0.07,[Fe/H],2.0,-2.0,0.7,,97.636645,29.6722662,21.71179568,0.627702921,-0.627702921,1.937,0.056,-0.056,465.6186157,25.10844412,-25.10844412,1.465,0.079,-0.079,0,1,226.4,1.09142,69.49588939,-1.4e-07,1.4e-07,2499.272484,3496803790.0,0.023389992,0.3,2.3,10809.21964,0.339,1,83.52,-0.03,0.03,0.0447,-0.0043,0.0043,0,272.7,-1.3,2.4,6594.6816,4e-05,-4e-05,0,6595.22731,9885.205733,1.389,0.013,-0.013,1,2008,Ariel,197.26459760433963,10.071055580741815,12.690311525163034,57.551018165949074
25,0,HAT-P-32 b,HAT-P-32 b,1.0,1.0,1.657981718,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.13,-0.05,0.05,6001.0,-88.0,88.0,1.37,-0.03,0.03,289.205,-5.167,5.355,4.22,-0.04,0.04,Gaia DR2 356348286886230272,10.024,10.251,9.99,11.439,11.1335,9.902,0,-0.16,-0.08,0.08,[Fe/H],2.7,-0.8,0.8,,31.0427614,46.6878512,22.19378185,0.504404133,-0.504404133,1.98,0.045,-0.045,216.1233165,34.96112473,-31.78284066,0.68,0.11,-0.1,0,1,99.0,2.1500082,2.1500082,-1.3e-07,1.3e-07,1777.378359,5080239714.0,0.033981537,0.3,2.3,12802.4963,0.083,1,88.98,-0.85,0.68,0.159,-0.028,0.051,0,50.0,-18.0,27.0,5867.402743,4.9e-05,-4.9e-05,0,5868.477747,16353.75933,2.216,0.017,-0.016,1,2011,Ariel,214.62472669012644,4.473785336494847,12.626748701800599,59.99738044696759
26,34,KELT-14 b,KELT-14 b,1.0,7.949384629,15.5931641,1.0,1.0,1.237604168,Eclipse,1,1,1,0,0,0,1.24,-0.04,0.04,5720.0,-130.0,130.0,1.52,-0.03,0.03,250.121,-1.529,1.549,4.17,-0.02,0.02,Gaia DR2 5560886336446650240,9.487001,9.808,9.424,11.001,10.8384,9.384,0,0.32,-0.09,0.09,[Fe/H],5.11,-0.8,0.8,G4,108.301409,-42.4097623,19.53725341,0.526822094,-0.526822094,1.743,0.047,-0.047,394.1072242,22.88364527,-22.88364527,1.24,0.072,-0.072,0,1,179.8,1.7100566,89.57341433,-2.6e-06,3.2e-06,1896.413932,4498270124.0,0.030088763,0.3,2.3,7899.037423,0.8622,1,78.3,-0.3,0.3,0.0,,,0,,,,6665.22401,0.00021,-0.00021,0,6666.079038,0.0,1.386,0.029,-0.029,1,2016,Ariel,205.09756762146822,10.527458073354204,12.294133604827437,61.89028513546296
27,23,WASP-74 b,WASP-74 b,1.0,4.403309419,8.60795269,1.0,1.0,1.005684288,Eclipse,1,1,1,0,0,0,0.98,-0.24,0.24,5990.0,-110.0,110.0,1.42,-0.1,0.1,149.216,-1.132,1.149,4.39,-0.07,0.07,Gaia DR2 4224062406762625152,8.286,8.548,8.221,9.75,9.5723,8.14,0,0.39,,,[Fe/H],3.7,-0.9,0.9,F9,304.538843,-1.0760033,15.24421379,1.120898073,-1.120898073,1.36,0.1,-0.1,262.5262638,6.674396538,-6.674396538,0.826,0.021,-0.021,0,1,0.0,2.13775,57.55910689,-1e-06,1e-06,1853.119534,4826266304.0,0.032282718,0.3,2.3,8246.422994,0.86,1,79.81,-0.24,0.24,0.0,,,0,,,,7205.93774,0.0001,-0.0001,0,7207.006615,0.0,0.96,0.014,-0.014,1,2015,Ariel,227.636581903076,11.518577272207162,12.102400662545485,64.21892455662037
28,8,TOI-1431 b,TOI-1431 b,2.610499483,26.63203444,52.29960489,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.9,-0.08,0.1,7690.0,-250.0,400.0,1.92,-0.07,0.07,148.925,-1.02,1.034,4.15,-0.04,0.04,Gaia DR2 2188906825165621120,7.452,7.541,7.439,8.03,7.97561,7.335,0,0.09,-0.03,0.03,[Fe/H],0.29,-0.19,0.32,Am C,316.2036922,55.5880221,16.70138129,0.560449037,-0.560449037,1.49,0.05,-0.05,991.6246286,57.20911319,-57.20911319,3.12,0.18,-0.18,0,1,294.1,2.650237,22.55066538,-3e-06,3e-06,2306.103917,6945001151.0,0.046454857,0.3,2.3,8768.184461,0.881,1,80.13,-0.13,0.13,0.0022,-0.0016,0.003,0,108.0,-31.0,92.0,8739.17737,7e-05,-7e-05,0,8740.502489,8804.953165,0.5797,0.0007,-0.0007,2,2021,Ariel,222.3696448358407,36.24755076186719,12.095085556504504,67.07212878951388
29,6,MASCARA-1 b,MASCARA-1 b,3.29491431,29.60186667,57.7178329,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.72,-0.07,0.07,7554.0,-150.0,150.0,2.1,-0.2,0.2,182.273,-1.922,1.963,4.0,,,Gaia DR2 1744911763437512064,7.749,7.819,7.74,8.28,8.24243,7.658,0,0.0,,,[Fe/H],1.0,-0.2,0.2,A8,317.5515264,10.7388967,16.8134711,3.362694219,-3.362694219,1.5,0.3,-0.3,1175.965104,286.0455659,-286.0455659,3.7,0.9,-0.9,0,1,0.0,2.14878,17.07636838,-8e-06,8e-06,2583.193818,5841648628.0,0.039074573,0.3,2.3,15767.8035,0.2,1,87.0,-3.0,2.0,0.0,,,0,,,,7097.278,0.002,-0.002,0,7098.35239,0.0,,,,1,2017,Ariel,196.16314209532223,42.41464295609102,11.762077547968811,69.58590424090278
30,17,XO-6 b,XO-6 b,1.632703243,21.25784366,41.37596641,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.47,-0.06,0.06,6720.0,-100.0,100.0,1.93,-0.18,0.18,235.479,-2.393,2.443,4.04,-0.1,0.1,Gaia DR2 1114308481600798336,9.266,9.471,9.246,10.247,10.191,9.213,0,-0.07,-0.1,0.1,[Fe/H],1.88,-0.2,0.9,F5,94.7929552,73.8275672,23.20259011,2.465975761,-2.465975761,2.07,0.22,-0.22,1398.444989,0.0,0.0,4.4,0.0,0.0,1,1,0.0,3.7650007,40.74000389,-8.1e-06,8.1e-06,1875.839925,8057131756.0,0.053893858,0.3,2.3,15793.31496,0.633,1,86.0,-0.2,0.2,0.0,,,0,,,,6652.71245,0.00055,-0.00055,0,6654.59495,0.0,,,,1,2016,Ariel,158.79294726658483,26.48552555487442,11.681596080113692,73.71649093534722
31,7,MASCARA-4 b,MASCARA-4 b,1.815875919,16.68995543,32.57849245,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.75,-0.05,0.05,7800.0,-200.0,200.0,1.92,-0.11,0.11,170.696,-0.928,0.938,4.1,-0.05,0.05,Gaia DR2 5245968236116294016,7.785,7.837,7.75,8.191,8.17401,7.627,0,0.0,,,[Fe/H],0.8,,,A7 V,147.5800667,-66.1139253,17.14974052,0.784628651,-0.448359229,1.53,0.07,-0.04,985.2680604,286.0455659,-286.0455659,3.1,0.9,-0.9,0,1,0.0,2.82406,19.90042838,-3e-05,3e-05,2321.685164,7049526418.0,0.047154023,0.3,2.3,15206.56976,0.34,1,88.5,-0.01,0.01,0.0,,,0,,,,8505.817,0.003,-0.003,0,8507.22903,0.0,,,,1,2020,Ariel,201.87680935190616,34.15666353997999,11.07473553896832,76.89255486497686
32,50,CoRoT-2 b,CoRoT-2 b,4.30698981,70.92568542,139.2272692,1.0,1.0,1.939375414,Eclipse,1,1,2,0,0,0,0.96,-0.08,0.08,5625.0,-120.0,120.0,0.91,-0.03,0.03,213.283,-2.43,2.485,4.53,-0.02,0.02,Gaia DR2 4287820848378092672,10.438,10.783,10.31,12.516,12.2489,10.064,0,0.04,-0.05,0.05,[Fe/H],2.7,-2.7,3.2,,291.7770457,1.3836634,16.43236575,0.470777191,-0.493195152,1.466,0.042,-0.044,1052.012026,50.85254506,-50.85254506,3.31,0.16,-0.16,0,1,0.0,1.7429935,137.1716563,-1e-06,1e-06,1496.310943,4183298959.0,0.027981933,0.3,2.3,8340.735748,0.221,1,88.08,-0.16,0.18,0.0143,-0.0076,0.0077,0,102.0,-5.0,17.0,4237.53556,0.0002,-0.00021,0,4238.407057,8577.378045,2.75,0.012,-0.012,1,2008,Ariel,187.54713707868817,39.724337470338185,11.031797193045792,78.82862095173611
33,37,HAT-P-22 b,HAT-P-22 b,2.729787401,32.2761808,62.63978126,1.0,1.0,1.441693592,Eclipse,1,1,1,0,0,0,1.13,-0.22,0.22,5302.0,-80.0,80.0,1.11,-0.05,0.05,81.7647,-0.2489,0.2505,4.36,-0.04,0.04,Gaia DR2 846946629987527168,7.935,8.293,7.837,9.763,9.51936,7.59,0,0.24,,,[Fe/H],12.4,-2.6,1.6,G5 V,155.6814593,50.1287115,12.89032784,2.129706339,-2.129706339,1.15,0.19,-0.19,696.6798673,24.47278731,-24.47278731,2.192,0.077,-0.077,0,1,0.0,3.21222,99.83172033,-9e-06,9e-06,1236.446896,6639381880.0,0.044410581,0.3,2.3,10331.254,0.466,1,86.9,-0.55,0.55,0.02,-0.01,0.01,0,156.0,-66.0,66.0,6603.79429,0.00014,-0.00014,0,6605.4004,10500.71652,1.1,0.36,-0.36,1,2010,Ariel,185.1409807233454,42.75052757562784,11.030487175050895,82.27999034988426
34,70,Qatar-2 b,Qatar-2 b,6.420293162,105.9741418,208.5249048,1.0,1.688966277,3.286060058,Eclipse,1,2,3,0,0,0,0.74,-0.02,0.02,4645.0,-50.0,50.0,0.78,-0.01,0.01,181.374,-1.203,1.218,4.53,-0.01,0.01,Gaia DR2 3620030644476623616,10.794,11.35,10.619,13.443,13.0276,10.563,0,0.02,-0.08,0.08,[m/H],5.0,,,,207.6554928,-6.8040714,14.05606184,0.14571675,-0.14571675,1.254,0.013,-0.013,783.7648507,19.70536121,-19.70536121,2.466,0.062,-0.062,0,1,560.9,1.33711647,197.1598981,-2.6e-07,2.6e-07,1305.049779,3214312116.0,0.021500415,0.3,2.3,7242.356128,0.115,1,86.12,-0.08,0.08,0.0,,,0,,,,5624.267096,8.7e-05,-8.7e-05,0,5624.935654,0.0,3.3335,0.0041,-0.004,1,2011,Ariel,160.4015693576675,40.447772428778975,10.53698318903678,83.78475395247685
35,88,WASP-177 b,WASP-177 b,1.0,2.005366495,3.936767072,1.0,2.213201348,4.411207617,Transit,1,2,4,0,0,0,0.88,-0.04,0.04,5017.0,-70.0,70.0,0.89,-0.05,0.05,176.818,-2.364,2.428,4.49,-0.04,0.05,Gaia DR2 2677447294810845824,10.244,10.654,10.163,12.312,12.0715,10.077,0,0.25,-0.04,0.04,[Fe/H],9.7,-3.9,3.9,K2,334.7969885,-1.8344301,17.71018955,7.397927282,-4.035233063,1.58,0.66,-0.36,161.4568306,12.07747945,-12.07747945,0.508,0.038,-0.038,0,1,77.3,3.071722,249.795099,-1e-06,1e-06,1108.631242,5928982148.0,0.039658743,0.3,2.3,5837.618745,0.98,1,84.14,-0.83,0.66,0.0,,,0,,,,7994.3714,0.00028,-0.00028,0,7995.907261,0.0,1.85,0.35,-0.14,1,2019,Ariel,161.28689200808233,5.248632289828384,10.51416317209854,86.99160601601851
36,54,WASP-103 b,WASP-103 b,1.555504348,25.71306614,50.47089168,1.0,1.020585962,2.032264301,Eclipse,1,1,2,0,0,0,1.22,-0.04,0.04,6110.0,-160.0,160.0,1.44,-0.03,0.05,375.647,,,4.22,-0.05,0.12,Gaia DR2 4439085988769170432,10.857,11.1,10.767,12.402,12.1931,10.72,0,0.06,-0.13,0.13,[Fe/H],4.0,-1.0,1.0,F8 V,249.3148604,7.1833758,17.12732256,0.818255593,-0.526822094,1.528,0.073,-0.047,462.4403316,28.60455659,-28.922385,1.455,0.09,-0.091,0,1,268.0,0.925542,145.2194769,-1.9e-05,1.9e-05,2425.974311,2971314878.0,0.019875016,0.3,2.3,9599.822445,0.19,1,86.3,-2.7,2.7,0.0,,,1,,,,6459.59957,0.00075,-0.00075,0,6460.062341,0.0,1.195,0.042,-0.038,1,2014,Ariel,125.57879399863702,16.073590299307856,10.296377486642603,88.13936612817129
37,86,TrES-3 b,TrES-3 b,3.402999408,57.15917041,112.2415906,1.0,2.13198523,4.191452909,Eclipse,1,2,4,0,0,0,0.93,,0.05,5650.0,,75.0,0.83,,0.02,231.337,-1.288,1.303,4.57,-0.01,0.01,Gaia DR2 4609131509318715136,10.655,11.015,10.608,12.362,12.1995,10.568,0,-0.2,-0.07,0.07,[Fe/H],1.0,0.0,0.5,G4 V,268.0291106,37.5463268,14.97519826,0.347478403,-0.414732287,1.336,0.031,-0.037,572.4089603,24.79061571,-26.37975775,1.801,0.078,-0.083,0,1,348.5,1.30618581,241.8237486,,,1588.648337,3415038496.0,0.022843067,0.3,2.3,4996.763834,0.8277,1,81.85,-0.16,0.16,0.0,,,0,270.5,-0.32,0.38,4185.9104,,,0,4186.563493,0.0,2.739,0.067,-0.067,1,2007,Ariel,179.45919290484676,26.025399574922595,10.284087297671958,89.56121776766203
38,25,KELT-8 b,KELT-8 b,1.0,2.77988474,5.437006312,1.0,1.0,1.023996312,Eclipse,1,1,1,0,0,0,0.81,-0.21,0.21,5754.0,-54.0,54.0,1.46,-0.08,0.08,197.572,-0.995,1.005,4.08,-0.05,0.05,Gaia DR2 4534144923690481408,9.269,9.586,9.177,10.845,10.6699,8.981,0,0.27,,,[Fe/H],5.4,-0.5,0.4,G2 V,283.3054489,24.1272483,18.15854878,1.120898073,-1.120898073,1.62,0.1,-0.1,272.6967729,16.84490555,-16.20924874,0.858,0.053,-0.051,0,1,104.2,3.24406,63.79276009,-0.00016,0.00016,1621.405269,5981162083.0,0.040007773,0.3,2.3,12640.16236,0.741,1,82.65,-0.9,0.9,0.04,-0.05,0.05,0,85.0,-97.0,87.0,7396.04496,0.00055,-0.00055,0,7397.66699,13689.33457,1.3,0.06,-0.06,1,2015,Ariel,166.81907401107503,8.432451816707005,10.245236647591359,93.09787411858795
39,28,WASP-14 b,WASP-14 b,19.98377815,281.1318652,549.062292,1.0,1.0,1.125483376,Eclipse,1,1,1,0,0,0,1.62,-0.39,0.39,6475.0,-100.0,100.0,1.4,-0.08,0.08,161.997,-0.802,0.81,4.07,-0.2,0.2,Gaia DR2 1242084170974175232,8.65,8.869,8.621,9.745,9.64647,8.567,0,0.0,,,[Fe/H],0.75,-0.25,0.25,,218.2766247,21.8946875,15.46839341,0.896718458,-0.896718458,1.38,0.08,-0.08,2294.721096,155.7359192,-158.9142033,7.22,0.49,-0.5,0,1,984.2,2.24375,71.73963939,-1e-05,1e-05,1799.902126,5893671993.0,0.039422555,0.3,2.3,10052.34681,0.499,1,84.32,-0.62,0.62,0.09,0.0,0.0,0,251.61,-0.41,0.41,5643.79792,0.00011,-0.00011,0,5644.919795,8470.431217,1.0,0.025,-0.025,1,2008,Ariel,175.10312060982272,97.78576423612158,10.053509474061995,95.5743173317824
40,24,KELT-4 A b,KELT-4 A b,1.0,2.71432317,5.307241214,1.0,1.0,1.015967247,Eclipse,1,1,1,0,0,0,1.2,-0.06,0.07,6206.0,-75.0,75.0,1.6,-0.04,0.04,218.05,-2.067,2.106,4.11,-0.01,0.01,Gaia DR2 727624020367528576,8.79,9.017,8.689,9.98,9.95702,8.604,0,-0.116,-0.069,0.065,[Fe/H],4.44,-0.89,0.78,F,157.06262,25.5731366,19.04405826,0.515613114,-0.504404133,1.699,0.046,-0.045,286.6812227,19.0697044,-18.75187599,0.902,0.06,-0.059,0,1,111.8,2.9895932,60.54870009,-4.9e-06,4.9e-06,1761.948781,6457034792.0,0.043190868,0.3,2.3,12360.62887,0.689,1,83.16,-0.21,0.22,0.0,,,0,,,,6190.30201,0.00022,-0.00022,0,6191.796807,0.0,1.187,0.012,-0.012,1,2016,Ariel,200.06742356534897,8.059653839330993,9.990636537186253,98.85003620006944
41,84,WASP-52 b,WASP-52 b,1.0,3.383625399,6.642235087,1.0,2.078443667,4.046550963,Eclipse,1,2,4,0,0,0,0.87,-0.03,0.03,5000.0,-100.0,100.0,0.79,-0.02,0.02,174.818,-1.323,1.343,4.58,-0.01,0.01,Gaia DR2 2666015878575546496,10.186,10.588,10.086,12.192,11.9537,10.011,0,0.03,-0.12,0.12,[Fe/H],0.4,-0.2,0.3,K2 V,348.4947931,8.7610793,14.23540553,0.336269422,-0.336269422,1.27,0.03,-0.03,146.201067,6.356568132,-6.356568132,0.46,0.02,-0.02,0,1,0.0,1.7497798,237.6416728,-1.2e-06,1.2e-06,1258.128399,4058759608.0,0.027148894,0.3,2.3,6525.944438,0.6,1,85.35,-0.2,0.2,0.0,,,0,,,,5793.68143,9e-05,-9e-05,0,5794.55632,0.0,2.71,0.04,-0.04,1,2012,Ariel,175.32740191932942,7.356089410806824,9.625763068946155,100.75087952872684
42,128,WASP-145 A b,WASP-145 A b,2.437356249,40.07061864,78.68565111,1.0,3.345877548,6.784462034,Eclipse,1,3,7,0,0,0,0.76,-0.04,0.04,4900.0,-150.0,150.0,0.68,-0.07,0.07,91.299,-0.2403,0.2415,4.65,-0.1,0.1,Gaia DR2 6458529931463278848,9.292,9.843,9.194,11.636,11.3583,9.078,0,-0.04,-0.1,0.1,,6.99,-4.4,4.4,K2 V,322.2537644,-58.8361466,10.08808266,4.483592292,-4.483592292,0.9,0.4,-0.4,282.8672819,12.71313626,-12.71313626,0.89,0.04,-0.04,0,1,178.0,1.7690381,397.8791112,-8e-07,8e-07,1165.712981,3908354676.0,0.026142841,0.3,2.3,3482.770666,0.97,1,83.3,-1.3,1.3,0.0,,,0,,,,6844.16526,0.00026,-0.00026,0,6845.049779,0.0,1.16,0.26,-0.26,1,2018,Ariel,158.99062517868566,28.340114287478237,9.605122402019719,102.60053732006944
43,44,WASP-85 A b,WASP-85 A b,1.0,10.87718775,21.31737063,1.0,1.0,1.779061766,Eclipse,1,1,2,0,0,0,1.09,-0.08,0.08,6112.0,-27.0,27.0,0.94,-0.02,0.02,141.887,-1.208,1.229,4.5,-0.18,0.18,Gaia DR2 3909745223886018432,8.925,9.275,8.733,10.72,10.6241,8.643,0,0.118,-0.019,0.019,[M/H],,,,G5 V,175.9080328,6.5637842,13.89913611,0.336269422,-0.336269422,1.24,0.03,-0.03,402.0529343,20.65884643,-20.65884643,1.265,0.065,-0.065,0,1,0.0,2.6556777,118.239003,-4.4e-07,4.4e-07,1405.961702,5778614509.0,0.03865294,0.3,2.3,9400.245786,0.047,1,89.69,-0.03,0.11,0.0,,,0,,,,6847.472856,1.4e-05,-1.4e-05,0,6848.800695,0.0,1.87,0.002,-0.002,1,2016,Ariel,211.8846654856959,21.219921097423516,9.488975374662703,105.47381330215276
44,3,HD 202772 A b,HD 202772 A b,1.0,3.928940044,7.517633582,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.72,-0.07,0.06,6272.0,-71.0,77.0,2.59,-0.09,0.08,161.498,-2.388,2.459,3.85,-0.03,0.03,Gaia DR2 6790773586275235200,7.048,7.232,6.959,8.324,8.22688,6.882,0,0.3,-0.06,0.06,[Fe/H],1.7,-0.26,0.32,,319.6995877,-26.6163743,17.31787523,0.582866998,-0.672538844,1.545,0.052,-0.06,323.2314895,22.24798846,-21.61233165,1.017,0.07,-0.068,0,1,96.4,3.308958,10.42186639,-8.3e-05,8.3e-05,2062.654694,7789955294.0,0.052106724,0.3,2.3,20841.44518,0.403,1,84.51,-0.82,1.1,0.038,-0.027,0.042,0,98.0,-52.0,65.0,8338.61047,0.00024,-0.00024,0,8340.264949,22471.31233,0.3755,0.01,-0.0099,2,2019,Ariel,175.99058042329696,10.989061272897965,9.24353027917098,109.2652121628009
45,39,WASP-95 b,WASP-95 b,1.0,13.13377892,25.66860033,1.0,1.0,1.544341785,Eclipse,1,1,2,0,0,0,1.46,-0.42,0.42,5830.0,-140.0,140.0,1.23,-0.09,0.09,137.544,-0.786,0.795,4.36,-0.07,0.07,Gaia DR2 6518399301667782016,8.628,8.936,8.564,10.092,9.93697,8.513,0,0.14,,,[Fe/H],2.4,-1.0,1.7,G2,337.4578243,-48.0030988,13.7870463,1.008808266,-1.008808266,1.23,0.09,-0.09,382.6654015,22.56581687,-23.51930209,1.204,0.071,-0.074,0,1,175.5,2.18467,104.7104403,-1e-06,1e-06,1559.394901,5592502176.0,0.037408041,0.3,2.3,10029.35402,0.19,1,88.4,-1.65,1.65,0.0,,,0,,,,6607.17355,0.00023,-0.00023,0,6608.265885,0.0,1.0,0.03,-0.03,1,2014,Ariel,165.92929890444034,20.526404054509698,9.242670910995228,111.6820431354861
46,201,NGTS-6 b,NGTS-6 b,8.082432153,137.6572111,270.5026842,1.083438359,8.256416127,16.03729395,Eclipse,1,8,16,1,0,1,0.77,-0.03,0.03,4730.0,-40.0,44.0,0.75,-0.01,0.01,308.262,-1.407,1.418,4.7,-0.7,1.1,Gaia DR2 4875693023844840448,11.767,12.222,11.65,14.237,13.8175,11.555,0,0.11,-0.09,0.09,[Fe/H],9.77,-0.54,0.25,,75.795382,-30.3994612,14.86310845,1.087271131,-1.255405842,1.326,0.097,-0.112,425.5722364,8.899195385,-8.899195385,1.339,0.028,-0.028,0,1,322.0,0.882059,673.4264949,-8e-07,8e-07,1487.07611,2468273678.0,0.016510192,0.3,2.3,3425.266158,0.976,1,78.231,-0.21,0.262,0.0,,,0,,,,7982.3784,0.0003,-0.0003,0,7982.819429,0.0,,,,1,2019,Ariel,148.41905346042483,19.642200435211816,9.073462046437756,112.64339070395832
47,1,HAT-P-70 b,HAT-P-70 b,5.916417541,86.25254725,169.0209027,1.0,1.0,1.0,Eclipse,1,1,1,0,0,0,1.89,-0.01,0.01,8450.0,-690.0,540.0,1.86,-0.09,0.12,330.739,-6.552,6.818,4.18,-0.06,0.06,Gaia DR2 3291455819447952768,9.023,9.068,8.963,9.47,9.45174,8.941,0,-0.059,-0.088,0.075,[Fe/H],0.6,-0.2,0.38,,74.5523332,9.9979794,20.96079397,1.68134711,-1.120898073,1.87,0.15,-0.1,2154.876597,0.0,0.0,6.78,0.0,0.0,1,0,0.0,2.74432452,4.89433272,-6.8e-07,7.9e-07,2467.441219,7095922962.0,0.047464368,0.3,2.3,12528.47884,-0.629,1,96.5,-0.91,1.42,0.0,,,0,,,,8439.57519,0.00045,-0.00037,0,8440.947352,0.0,0.8443,,,1,2019,Ariel,183.05402294912443,50.0084150436849,8.967247576968767,115.67772630821757
